,id,state,gender,dob,avggift,hv1,med_house_income,avg_fam_income,hvp1,ic5,pobc1,pobc2,med_fam_income,avg_house_income,domain,profit,target_d
982,77605,WI,male,5001,10.0,1304.0,465,609.0,13,23455,6,71,484.0,595,0,5.0,15.0
983,190064,Tennessee,F,0,10.0,340.0,149,188.0,0,6842,1,48,151.0,173,U4,10.0,20.0
984,138758,AZ,feamale,0,14.8,616.0,403,443.0,0,14174,0,69,423.0,406,T2,5.199999999999999,20.0
985,8531,MI,M,6001,6.368421053,497.0,275,369.0,0,12368,0,88,296.0,343,R2,3.6315789470000004,10.0
986,27846,GA,,0,23.33333333,1149.0,420,509.0,14,17492,2,58,460.0,469,C2,176.66666667,200.0
987,22782,SC,M,0,10.0,514.0,205,238.0,3,8533,2,46,224.0,226,T3,0.0,10.0
988,66223,MI,M,5801,9.571428571,870.0,319,398.0,3,15849,2,83,345.0,357,S2,0.4285714289999998,10.0
989,189616,CA,M,0,20.0,2680.0,314,517.0,80,20665,13,41,506.0,402,0,15.0,35.0
990,79649,WI,F,0,10.33333333,556.0,259,258.0,0,12721,6,66,275.0,268,S2,4.66666667,15.0
991,138999,AZ,feamale,1603,8.434782608999999,624.0,284,355.0,1,12121,3,29,326.0,324,T3,1.565217391000001,10.0
992,8232,MO,F,3702,13.41666667,322.0,190,302.0,0,10909@,0,80,240.0,239,R2,-3.4166666699999997,10.0
993,43020,FL,F,0,15.0,736.0,262,347.0,0,12780,11,6,293.0,321,C2,0.0,15.0
994,118862,TX,M,4208,8.5,868.0,554,571.0,0,21200,9,49,564.0,569,S1,3.5,12.0
995,30104,GA,M,5201,8.833333332999999,364.0,246,325.0,0,9720,0,89,307.0,287,R2,6.166666667000001,15.0
996,154614,CA,F,0,15.0,1709.0,511,537.0,26,15138,9,68,518.0,527,T1,5.0,20.0
997,57151,KY,F,3601,15.9,875.0,311,326.0,0,7746,3,29,326.0,326,R1,10.1,26.0
998,71425,MI,M,4401,6.0,713.0,300,364.0,0,16833,2,88,313.0,323,T2,1.0,7.0
1001,41384,FL,F,5107,9.428571429,556.0,318,352.0,0,11779,16,22,358.0,320,S3,2.571428571,12.0
